Region;Alps
Country;Slovenia
#;46
Spring Name/Station Name;Kamniška Bistrica
Literature;Kovacic (2003)
Lat;46.224
Lon;14.617
Elev (m);385
Recharge Area (km2);
Start Date;1970
End Date;2023
Resolution;Daily
Data Source;https://vode.arso.gov.si/hidarhiv/pov_arhiv_tab.php
Data License;Open data
Contact For License;Natasa Ravbar
Spring ID;ALP_46_SI
Date;Discharge m^3/s
22.06.1951;15.1
23.06.1951;14.8
24.06.1951;14.8
25.06.1951;14.8
26.06.1951;13
27.06.1951;11
28.06.1951;10
29.06.1951;11
30.06.1951;11
1.07.1951;12
2.07.1951;12
3.07.1951;10
4.07.1951;10
5.07.1951;10
6.07.1951;10
7.07.1951;10
8.07.1951;9.22
9.07.1951;9.22
10.07.1951;9.22
11.07.1951;9.22
12.07.1951;9.22
13.07.1951;11
14.07.1951;9.22
15.07.1951;9.22
16.07.1951;9.22
17.07.1951;12
18.07.1951;12
19.07.1951;10
20.07.1951;9.22
21.07.1951;7.66
22.07.1951;7.66
23.07.1951;7.66
24.07.1951;20.6
25.07.1951;13
26.07.1951;12
27.07.1951;12
28.07.1951;12
29.07.1951;10
30.07.1951;8.44
31.07.1951;6.88
1.08.1951;6.1
2.08.1951;6.1
3.08.1951;5.62
4.08.1951;6.1
5.08.1951;6.1
6.08.1951;6.1
7.08.1951;5.62
8.08.1951;5.62
9.08.1951;5.62
10.08.1951;5.62
11.08.1951;5.62
12.08.1951;5.62
13.08.1951;5.62
14.08.1951;5.62
15.08.1951;5.14
16.08.1951;5.14
17.08.1951;5.14
18.08.1951;5.14
19.08.1951;5.14
20.08.1951;5.14
21.08.1951;5.14
22.08.1951;5.14
23.08.1951;4.66
24.08.1951;4.66
25.08.1951;3.7
26.08.1951;3.7
27.08.1951;3.7
28.08.1951;3.7
29.08.1951;3.7
30.08.1951;3.7
31.08.1951;3.7
1.09.1951;3.7
2.09.1951;3.7
3.09.1951;3.7
4.09.1951;3.7
5.09.1951;3.42
6.09.1951;3.42
7.09.1951;3.14
8.09.1951;3.14
9.09.1951;3.14
10.09.1951;2.86
11.09.1951;2.86
12.09.1951;2.86
13.09.1951;2.86
14.09.1951;2.86
15.09.1951;2.86
16.09.1951;2.86
17.09.1951;3.7
18.09.1951;15.1
19.09.1951;7.66
20.09.1951;5.14
21.09.1951;3.42
22.09.1951;2.86
23.09.1951;2.86
24.09.1951;2.86
25.09.1951;5.62
26.09.1951;12
27.09.1951;6.88
28.09.1951;8.44
29.09.1951;8.44
30.09.1951;10
1.10.1951;10
2.10.1951;5.62
3.10.1951;5.14
4.10.1951;4.66
5.10.1951;4.18
6.10.1951;4.18
7.10.1951;3.7
8.10.1951;3.7
9.10.1951;3.7
10.10.1951;3.7
11.10.1951;3.42
12.10.1951;3.42
13.10.1951;3.14
14.10.1951;3.14
15.10.1951;3.14
16.10.1951;3.14
17.10.1951;3.14
18.10.1951;3.14
19.10.1951;3.14
20.10.1951;2.86
21.10.1951;3.56
22.10.1951;2.3
23.10.1951;2.3
24.10.1951;2.3
25.10.1951;6.1
26.10.1951;5.14
27.10.1951;3.42
28.10.1951;3.14
29.10.1951;2.86
30.10.1951;2.86
31.10.1951;4.18
1.11.1951;12
2.11.1951;11
3.11.1951;11
4.11.1951;19.2
5.11.1951;16.4
6.11.1951;12
7.11.1951;11
8.11.1951;13
9.11.1951;31.8
10.11.1951;26.8
11.11.1951;26.8
12.11.1951;30
13.11.1951;35.5
14.11.1951;49
15.11.1951;31.8
16.11.1951;30
17.11.1951;16.4
18.11.1951;10
19.11.1951;9.22
20.11.1951;11
21.11.1951;9.22
22.11.1951;9.22
23.11.1951;9.22
24.11.1951;9.22
25.11.1951;9.22
26.11.1951;9.22
27.11.1951;8.44
28.11.1951;8.44
29.11.1951;8.44
30.11.1951;8.44
1.12.1951;8.44
2.12.1951;8.44
3.12.1951;9.22
4.12.1951;8.44
5.12.1951;6.88
6.12.1951;5.62
7.12.1951;6.1
8.12.1951;5.62
9.12.1951;5.62
10.12.1951;5.62
11.12.1951;5.62
12.12.1951;5.62
13.12.1951;5.62
14.12.1951;5.62
15.12.1951;5.14
16.12.1951;4.18
17.12.1951;4.18
18.12.1951;4.18
19.12.1951;4.18
20.12.1951;4.18
21.12.1951;4.18
22.12.1951;4.18
23.12.1951;4.18
24.12.1951;4.18
25.12.1951;4.18
26.12.1951;4.18
27.12.1951;5.62
28.12.1951;4.66
29.12.1951;4.18
30.12.1951;3.7
31.12.1951;3.7
1.01.1952;3.7
2.01.1952;3.7
3.01.1952;3.7
4.01.1952;5.14
5.01.1952;5.14
6.01.1952;4.66
7.01.1952;4.66
8.01.1952;4.66
9.01.1952;4.66
10.01.1952;4.66
11.01.1952;4.66
12.01.1952;4.18
13.01.1952;4.18
14.01.1952;5.14
15.01.1952;5.14
16.01.1952;3.42
17.01.1952;3.42
18.01.1952;6.1
19.01.1952;5.62
20.01.1952;5.62
21.01.1952;5.62
22.01.1952;6.1
23.01.1952;6.1
24.01.1952;6.1
25.01.1952;6.1
26.01.1952;6.1
27.01.1952;6.1
28.01.1952;7.66
29.01.1952;6.88
30.01.1952;6.88
31.01.1952;7.66
1.02.1952;6.88
2.02.1952;5.62
3.02.1952;5.14
4.02.1952;5.14
5.02.1952;5.14
6.02.1952;3.7
7.02.1952;3.42
8.02.1952;3.42
9.02.1952;3.42
10.02.1952;3.14
11.02.1952;3.14
12.02.1952;2.86
13.02.1952;7.66
14.02.1952;6.88
15.02.1952;6.88
16.02.1952;6.1
17.02.1952;5.62
18.02.1952;4.66
19.02.1952;3.42
20.02.1952;3.42
21.02.1952;3.14
22.02.1952;3.14
23.02.1952;3.42
24.02.1952;4.18
25.02.1952;4.18
26.02.1952;4.66
27.02.1952;5.14
28.02.1952;5.14
29.02.1952;5.14
1.03.1952;5.14
2.03.1952;7.66
3.03.1952;8.44
4.03.1952;8.44
5.03.1952;8.44
6.03.1952;8.44
7.03.1952;8.44
8.03.1952;6.1
9.03.1952;5.62
10.03.1952;5.62
11.03.1952;5.14
12.03.1952;5.14
13.03.1952;5.62
14.03.1952;5.62
15.03.1952;5.14
16.03.1952;5.14
17.03.1952;5.14
18.03.1952;5.14
19.03.1952;5.14
20.03.1952;5.62
21.03.1952;5.62
22.03.1952;5.62
23.03.1952;6.88
24.03.1952;9.22
25.03.1952;12
26.03.1952;36.4
27.03.1952;17.6
28.03.1952;19.2
29.03.1952;19.2
30.03.1952;28.4
31.03.1952;26.8
1.04.1952;25.2
2.04.1952;28.4
3.04.1952;28.4
4.04.1952;19.2
5.04.1952;17.8
6.04.1952;14.1
7.04.1952;12
8.04.1952;12
9.04.1952;11
10.04.1952;10
11.04.1952;10
12.04.1952;10
13.04.1952;10
14.04.1952;10
15.04.1952;10
16.04.1952;10
17.04.1952;10
18.04.1952;10
19.04.1952;9.22
20.04.1952;10
21.04.1952;11
22.04.1952;11
23.04.1952;11
24.04.1952;10
25.04.1952;9.22
26.04.1952;9.22
27.04.1952;9.22
28.04.1952;9.22
29.04.1952;9.22
30.04.1952;9.22
1.05.1952;9.22
2.05.1952;9.22
3.05.1952;9.22
4.05.1952;9.22
5.05.1952;9.22
6.05.1952;9.22
7.05.1952;9.22
8.05.1952;8.44
9.05.1952;8.44
10.05.1952;8.44
11.05.1952;6.88
12.05.1952;6.88
13.05.1952;6.88
14.05.1952;6.88
15.05.1952;6.88
16.05.1952;6.88
17.05.1952;6.88
18.05.1952;6.88
19.05.1952;6.88
20.05.1952;6.1
21.05.1952;5.62
22.05.1952;5.62
23.05.1952;5.14
24.05.1952;4.18
25.05.1952;3.42
26.05.1952;3.14
27.05.1952;3.14
28.05.1952;3.14
29.05.1952;3.14
30.05.1952;3.14
31.05.1952;3.14
1.06.1952;3.14
2.06.1952;3.14
3.06.1952;3.14
4.06.1952;3.42
5.06.1952;3.42
6.06.1952;3.7
7.06.1952;4.66
8.06.1952;4.66
9.06.1952;4.66
10.06.1952;4.66
11.06.1952;4.66
12.06.1952;3.7
13.06.1952;3.7
14.06.1952;3.7
15.06.1952;3.7
16.06.1952;3.7
17.06.1952;3.7
18.06.1952;3.7
19.06.1952;3.7
20.06.1952;6.1
21.06.1952;5.62
22.06.1952;4.66
23.06.1952;4.18
24.06.1952;4.18
25.06.1952;4.18
26.06.1952;3.7
27.06.1952;3.42
28.06.1952;3.42
29.06.1952;3.42
30.06.1952;3.42
1.07.1952;3.42
2.07.1952;3.42
3.07.1952;3.42
4.07.1952;3.14
5.07.1952;3.14
6.07.1952;2.58
7.07.1952;2.58
8.07.1952;2.58
9.07.1952;2.58
10.07.1952;2.58
11.07.1952;2.58
12.07.1952;2.58
13.07.1952;2.58
14.07.1952;2.58
15.07.1952;2.58
16.07.1952;3.14
17.07.1952;4.18
18.07.1952;2.86
19.07.1952;3.14
20.07.1952;3.14
21.07.1952;3.14
22.07.1952;3.14
23.07.1952;3.14
24.07.1952;3.14
25.07.1952;3.14
26.07.1952;3.14
27.07.1952;3.14
28.07.1952;3.14
29.07.1952;3.14
30.07.1952;3.14
31.07.1952;3.14
1.08.1952;3.14
2.08.1952;3.14
3.08.1952;3.14
4.08.1952;3.14
5.08.1952;3.14
6.08.1952;3.14
7.08.1952;3.14
8.08.1952;3.14
9.08.1952;3.14
10.08.1952;3.14
11.08.1952;4.18
12.08.1952;3.7
13.08.1952;3.42
14.08.1952;3.14
15.08.1952;3.14
16.08.1952;4.18
17.08.1952;4.18
18.08.1952;11.5
19.08.1952;13
20.08.1952;13
21.08.1952;15.1
22.08.1952;15.1
23.08.1952;16.4
24.08.1952;16.4
25.08.1952;16.4
26.08.1952;9.22
27.08.1952;7.66
28.08.1952;7.66
29.08.1952;7.66
30.08.1952;7.66
31.08.1952;6.88
1.09.1952;5.62
2.09.1952;6.88
3.09.1952;6.1
4.09.1952;5.62
5.09.1952;5.62
6.09.1952;10
7.09.1952;16.4
8.09.1952;22
9.09.1952;28.4
10.09.1952;20.6
11.09.1952;26.8
12.09.1952;30
13.09.1952;30
14.09.1952;16.4
15.09.1952;9.22
16.09.1952;9.22
17.09.1952;9.22
18.09.1952;9.22
19.09.1952;8.44
20.09.1952;6.88
21.09.1952;6.1
22.09.1952;6.1
23.09.1952;5.62
24.09.1952;5.62
25.09.1952;4.66
26.09.1952;8.44
27.09.1952;8.44
28.09.1952;8.44
29.09.1952;7.66
30.09.1952;7.66
1.10.1952;8.44
2.10.1952;8.44
3.10.1952;8.44
4.10.1952;8.44
5.10.1952;7.66
6.10.1952;7.66
7.10.1952;7.66
8.10.1952;7.66
9.10.1952;7.66
10.10.1952;7.66
11.10.1952;7.66
12.10.1952;8.44
13.10.1952;8.44
14.10.1952;7.66
15.10.1952;17.8
16.10.1952;15.1
17.10.1952;11
18.10.1952;9.22
19.10.1952;9.22
20.10.1952;9.22
21.10.1952;22
22.10.1952;22
23.10.1952;22
24.10.1952;26.8
25.10.1952;30
26.10.1952;30
27.10.1952;60
28.10.1952;41.2
29.10.1952;33.7
30.10.1952;30
31.10.1952;25.2
1.11.1952;20.6
2.11.1952;16.4
3.11.1952;19.2
4.11.1952;11
5.11.1952;9.22
6.11.1952;9.22
7.11.1952;7.66
8.11.1952;6.88
9.11.1952;6.1
10.11.1952;6.1
11.11.1952;6.1
12.11.1952;6.1
13.11.1952;6.1
14.11.1952;6.1
15.11.1952;6.1
16.11.1952;6.1
17.11.1952;5.62
18.11.1952;5.62
19.11.1952;5.62
20.11.1952;22
21.11.1952;20.6
22.11.1952;19.2
23.11.1952;16.4
24.11.1952;13
25.11.1952;11
26.11.1952;12
27.11.1952;11
28.11.1952;10
29.11.1952;10
30.11.1952;9.22
1.12.1952;9.22
2.12.1952;8.44
3.12.1952;8.44
4.12.1952;6.88
5.12.1952;5.62
6.12.1952;5.14
7.12.1952;5.14
8.12.1952;5.14
9.12.1952;5.14
10.12.1952;5.14
11.12.1952;5.14
12.12.1952;5.14
13.12.1952;5.14
14.12.1952;20.6
15.12.1952;43.1
16.12.1952;16.4
17.12.1952;13
18.12.1952;11
19.12.1952;9.22
20.12.1952;9.22
21.12.1952;8.44
22.12.1952;8.44
23.12.1952;8.44
24.12.1952;8.44
25.12.1952;8.44
26.12.1952;8.44
27.12.1952;8.44
28.12.1952;8.44
29.12.1952;10
30.12.1952;10
31.12.1952;11
1.01.1953;32.7
2.01.1953;23.6
3.01.1953;20.6
4.01.1953;15.1
5.01.1953;13
6.01.1953;11
7.01.1953;8.44
8.01.1953;7.66
9.01.1953;6.88
10.01.1953;5.62
11.01.1953;5.14
12.01.1953;3.7
13.01.1953;3.42
14.01.1953;3.42
15.01.1953;3.42
16.01.1953;3.42
17.01.1953;3.42
18.01.1953;3.42
19.01.1953;3.42
20.01.1953;3.42
21.01.1953;3.42
22.01.1953;3.42
23.01.1953;3.42
24.01.1953;3.42
25.01.1953;3.42
26.01.1953;3.42
27.01.1953;3.14
28.01.1953;3.14
29.01.1953;3.14
30.01.1953;3.14
31.01.1953;3.14
1.02.1953;3.14
2.02.1953;3.14
3.02.1953;2.86
4.02.1953;2.86
5.02.1953;2.86
6.02.1953;2.86
7.02.1953;2.58
8.02.1953;2.58
9.02.1953;2.58
10.02.1953;2.58
11.02.1953;3.14
12.02.1953;3.14
13.02.1953;3.14
14.02.1953;3.14
15.02.1953;3.14
16.02.1953;2.86
17.02.1953;2.86
18.02.1953;2.58
19.02.1953;2.3
20.02.1953;2.3
21.02.1953;2.3
22.02.1953;2.3
23.02.1953;2.3
24.02.1953;3.14
25.02.1953;3.14
26.02.1953;3.14
27.02.1953;3.14
28.02.1953;3.14
1.03.1953;3.14
2.03.1953;3.14
3.03.1953;3.14
4.03.1953;3.14
5.03.1953;3.14
6.03.1953;3.14
7.03.1953;3.14
8.03.1953;3.14
9.03.1953;2.86
10.03.1953;2.86
11.03.1953;2.86
12.03.1953;2.86
13.03.1953;2.86
14.03.1953;2.86
15.03.1953;3.14
16.03.1953;2.86
17.03.1953;2.86
18.03.1953;2.86
19.03.1953;2.86
20.03.1953;2.86
21.03.1953;2.86
22.03.1953;2.86
23.03.1953;2.86
24.03.1953;2.86
25.03.1953;2.86
26.03.1953;2.86
27.03.1953;2.86
28.03.1953;2.86
29.03.1953;2.86
30.03.1953;2.86
31.03.1953;2.86
1.04.1953;2.86
2.04.1953;3.14
3.04.1953;3.14
4.04.1953;3.14
5.04.1953;3.14
6.04.1953;3.14
7.04.1953;7.66
8.04.1953;3.14
9.04.1953;3.14
10.04.1953;3.42
11.04.1953;3.42
12.04.1953;3.42
13.04.1953;3.42
14.04.1953;3.14
15.04.1953;3.42
16.04.1953;3.42
17.04.1953;3.14
18.04.1953;3.14
19.04.1953;4.9
20.04.1953;2.86
21.04.1953;2.86
22.04.1953;2.58
23.04.1953;2.58
24.04.1953;2.58
25.04.1953;2.58
26.04.1953;2.58
27.04.1953;6.1
28.04.1953;15.1
29.04.1953;19.2
30.04.1953;11
1.05.1953;9.22
2.05.1953;6.1
3.05.1953;6.1
4.05.1953;6.1
5.05.1953;6.1
6.05.1953;6.1
7.05.1953;9.22
8.05.1953;10
9.05.1953;12
10.05.1953;9.22
11.05.1953;6.1
12.05.1953;5.14
13.05.1953;5.14
14.05.1953;5.14
15.05.1953;5.14
16.05.1953;5.14
17.05.1953;5.14
18.05.1953;9.22
19.05.1953;6.88
20.05.1953;6.1
21.05.1953;6.1
22.05.1953;13
23.05.1953;11
24.05.1953;10
25.05.1953;8.44
26.05.1953;6.1
27.05.1953;8.44
28.05.1953;13
29.05.1953;12
30.05.1953;12
31.05.1953;11
1.06.1953;9.22
2.06.1953;10
3.06.1953;8.44
4.06.1953;7.66
5.06.1953;8.44
6.06.1953;9.22
7.06.1953;9.22
8.06.1953;9.22
9.06.1953;11
10.06.1953;12
11.06.1953;10
12.06.1953;11
13.06.1953;9.22
14.06.1953;9.22
15.06.1953;9.22
16.06.1953;8.44
17.06.1953;8.44
18.06.1953;7.66
19.06.1953;8.05
20.06.1953;9.22
21.06.1953;7.66
22.06.1953;6.88
23.06.1953;6.88
24.06.1953;6.88
25.06.1953;6.88
26.06.1953;6.88
27.06.1953;6.88
28.06.1953;6.1
29.06.1953;6.1
30.06.1953;6.1
1.07.1953;6.1
2.07.1953;7.66
3.07.1953;7.66
4.07.1953;6.88
5.07.1953;16.4
6.07.1953;19.2
7.07.1953;9.22
8.07.1953;7.66
9.07.1953;6.88
10.07.1953;6.1
11.07.1953;6.1
12.07.1953;6.1
13.07.1953;5.62
14.07.1953;5.62
15.07.1953;4.18
16.07.1953;4.18
17.07.1953;4.18
18.07.1953;4.18
19.07.1953;4.18
20.07.1953;4.18
21.07.1953;4.18
22.07.1953;3.7
23.07.1953;3.7
24.07.1953;3.7
25.07.1953;3.7
26.07.1953;3.7
27.07.1953;3.7
28.07.1953;3.7
29.07.1953;3.7
30.07.1953;3.7
31.07.1953;3.7
1.08.1953;9.22
2.08.1953;10
3.08.1953;11
4.08.1953;37.4
5.08.1953;25.2
6.08.1953;11
7.08.1953;9.22
8.08.1953;8.44
9.08.1953;7.66
10.08.1953;6.1
11.08.1953;6.1
12.08.1953;6.1
13.08.1953;5.14
14.08.1953;4.66
15.08.1953;4.18
16.08.1953;4.18
17.08.1953;4.18
18.08.1953;3.42
19.08.1953;3.14
20.08.1953;2.58
21.08.1953;2.58
22.08.1953;21.3
23.08.1953;22
24.08.1953;6.88
25.08.1953;4.66
26.08.1953;9.22
27.08.1953;9.22
28.08.1953;8.44
29.08.1953;8.44
30.08.1953;7.66
31.08.1953;6.88
1.09.1953;4.66
2.09.1953;4.66
3.09.1953;4.18
4.09.1953;3.42
5.09.1953;3.14
6.09.1953;3.42
7.09.1953;3.7
8.09.1953;3.42
9.09.1953;3.42
10.09.1953;3.14
11.09.1953;3.14
12.09.1953;15.1
13.09.1953;30
14.09.1953;8.44
15.09.1953;6.1
16.09.1953;6.1
17.09.1953;6.1
18.09.1953;5.62
19.09.1953;6.88
20.09.1953;6.88
21.09.1953;10
22.09.1953;8.44
23.09.1953;13
24.09.1953;9.22
25.09.1953;6.1
26.09.1953;7.66
27.09.1953;6.1
28.09.1953;6.88
29.09.1953;6.88
30.09.1953;6.88
1.10.1953;6.88
2.10.1953;6.88
3.10.1953;6.88
4.10.1953;6.88
5.10.1953;6.88
6.10.1953;6.1
7.10.1953;5.62
8.10.1953;4.66
9.10.1953;4.66
10.10.1953;4.18
11.10.1953;4.18
12.10.1953;4.18
13.10.1953;4.18
14.10.1953;4.18
15.10.1953;4.18
16.10.1953;7.66
17.10.1953;8.44
18.10.1953;7.66
19.10.1953;5.62
20.10.1953;5.62
21.10.1953;6.88
22.10.1953;5.62
23.10.1953;5.62
24.10.1953;6.1
25.10.1953;6.1
26.10.1953;30.9
27.10.1953;22
28.10.1953;20.6
29.10.1953;25.2
30.10.1953;25.2
31.10.1953;20.6
1.11.1953;19.2
2.11.1953;16.4
3.11.1953;33.7
4.11.1953;22
5.11.1953;16.4
6.11.1953;14.1
7.11.1953;13
8.11.1953;11
9.11.1953;10
10.11.1953;8.44
11.11.1953;8.44
12.11.1953;7.66
13.11.1953;6.88
14.11.1953;6.1
15.11.1953;6.1
16.11.1953;5.62
17.11.1953;5.14
18.11.1953;4.66
19.11.1953;4.66
20.11.1953;4.66
21.11.1953;4.18
22.11.1953;4.18
23.11.1953;3.7
24.11.1953;3.7
25.11.1953;3.7
26.11.1953;3.7
27.11.1953;3.42
28.11.1953;3.42
29.11.1953;3.42
30.11.1953;3.42
1.12.1953;3.42
2.12.1953;3.14
3.12.1953;3.14
4.12.1953;3.14
5.12.1953;3.14
6.12.1953;3.14
7.12.1953;3.14
8.12.1953;3.14
9.12.1953;3.42
10.12.1953;3.42
11.12.1953;3.14
12.12.1953;2.86
13.12.1953;2.86
14.12.1953;2.86
15.12.1953;2.86
16.12.1953;2.86
17.12.1953;2.86
18.12.1953;2.86
19.12.1953;2.86
20.12.1953;2.58
21.12.1953;2.58
22.12.1953;2.58
23.12.1953;2.58
24.12.1953;2.58
25.12.1953;2.58
26.12.1953;2.58
27.12.1953;2.3
28.12.1953;2.3
29.12.1953;2.3
30.12.1953;2.3
31.12.1953;2.3
1.01.1954;2.14
2.01.1954;2.14
3.01.1954;2.14
4.01.1954;2.14
5.01.1954;2.14
6.01.1954;2.14
7.01.1954;2.14
8.01.1954;2.14
9.01.1954;2.14
10.01.1954;2.14
11.01.1954;2.14
12.01.1954;2.14
13.01.1954;2.14
14.01.1954;2.14
15.01.1954;2.3
16.01.1954;2.3
17.01.1954;2.58
18.01.1954;2.14
19.01.1954;2.3
20.01.1954;2.3
21.01.1954;2.14
22.01.1954;2.3
23.01.1954;2.3
24.01.1954;2.3
25.01.1954;2.14
26.01.1954;2.14
27.01.1954;2.14
28.01.1954;2.14
29.01.1954;2.14
30.01.1954;2.14
31.01.1954;2.14
1.02.1954;2.14
2.02.1954;2.14
3.02.1954;2.14
4.02.1954;2.14
5.02.1954;2.14
6.02.1954;2.14
7.02.1954;2.14
8.02.1954;2.14
9.02.1954;2.14
10.02.1954;2.14
11.02.1954;2.14
12.02.1954;2.14
13.02.1954;2.3
14.02.1954;2.3
15.02.1954;2.3
16.02.1954;2.58
17.02.1954;2.86
18.02.1954;2.58
19.02.1954;2.3
20.02.1954;2.14
21.02.1954;2.14
22.02.1954;2.14
23.02.1954;1.98
24.02.1954;2.14
25.02.1954;2.14
26.02.1954;2.3
27.02.1954;2.3
28.02.1954;1.98
1.03.1954;12
2.03.1954;13
3.03.1954;10
4.03.1954;10
5.03.1954;26.8
6.03.1954;14.1
7.03.1954;12
8.03.1954;7.66
9.03.1954;6.1
10.03.1954;5.62
11.03.1954;5.62
12.03.1954;5.62
13.03.1954;5.14
14.03.1954;5.14
15.03.1954;5.62
16.03.1954;5.62
17.03.1954;5.14
18.03.1954;5.62
19.03.1954;5.62
20.03.1954;5.62
21.03.1954;5.62
22.03.1954;5.62
23.03.1954;5.14
24.03.1954;5.14
25.03.1954;5.14
26.03.1954;5.14
27.03.1954;5.14
28.03.1954;9.22
29.03.1954;6.88
30.03.1954;5.62
31.03.1954;5.62
1.04.1954;5.62
2.04.1954;5.62
3.04.1954;5.62
4.04.1954;6.88
5.04.1954;6.1
6.04.1954;10
7.04.1954;7.66
8.04.1954;6.88
9.04.1954;6.1
10.04.1954;5.62
11.04.1954;5.14
12.04.1954;5.14
13.04.1954;5.14
14.04.1954;5.14
15.04.1954;5.14
16.04.1954;5.14
17.04.1954;5.14
18.04.1954;5.14
19.04.1954;4.66
20.04.1954;4.66
21.04.1954;4.66
22.04.1954;4.18
23.04.1954;4.18
24.04.1954;4.18
25.04.1954;4.18
26.04.1954;4.18
27.04.1954;6.1
28.04.1954;7.66
29.04.1954;4.66
30.04.1954;23.6
1.05.1954;15.1
2.05.1954;11
3.05.1954;15.1
4.05.1954;47
5.05.1954;20.6
6.05.1954;41.2
7.05.1954;28.4
8.05.1954;23.6
9.05.1954;19.2
10.05.1954;17.8
11.05.1954;15.1
12.05.1954;19.2
13.05.1954;15.1
14.05.1954;14.1
15.05.1954;11
16.05.1954;10
17.05.1954;10
18.05.1954;35.5
19.05.1954;30
20.05.1954;22
21.05.1954;16.4
22.05.1954;14.1
23.05.1954;12
24.05.1954;10
25.05.1954;10
26.05.1954;10
27.05.1954;9.22
28.05.1954;11
29.05.1954;11
30.05.1954;13
31.05.1954;12
1.06.1954;14.1
2.06.1954;22
3.06.1954;17.8
4.06.1954;15.1
5.06.1954;41.2
6.06.1954;30
7.06.1954;39.2
8.06.1954;25.6
9.06.1954;20.6
10.06.1954;17.8
11.06.1954;16.4
12.06.1954;14.1
13.06.1954;12
14.06.1954;11
15.06.1954;11
16.06.1954;10
17.06.1954;9.22
18.06.1954;8.44
19.06.1954;8.44
20.06.1954;10
21.06.1954;9.22
22.06.1954;8.44
23.06.1954;7.66
24.06.1954;7.66
25.06.1954;6.88
26.06.1954;6.88
27.06.1954;6.88
28.06.1954;22.8
29.06.1954;39.2
30.06.1954;17.8
1.07.1954;13
2.07.1954;11
3.07.1954;9.22
4.07.1954;8.44
5.07.1954;8.44
6.07.1954;8.44
7.07.1954;8.44
8.07.1954;15.1
9.07.1954;12
10.07.1954;9.22
11.07.1954;10
12.07.1954;8.44
13.07.1954;11
14.07.1954;12
15.07.1954;10
16.07.1954;10
17.07.1954;10
18.07.1954;11
19.07.1954;14.1
20.07.1954;14.1
21.07.1954;12
22.07.1954;9.22
23.07.1954;7.66
24.07.1954;10
25.07.1954;9.22
26.07.1954;7.66
27.07.1954;6.1
28.07.1954;5.62
29.07.1954;5.14
30.07.1954;5.14
31.07.1954;5.14
1.08.1954;5.14
2.08.1954;5.14
3.08.1954;3.7
4.08.1954;3.7
5.08.1954;4.18
6.08.1954;3.7
7.08.1954;3.7
8.08.1954;3.7
9.08.1954;3.7
10.08.1954;3.7
11.08.1954;5.62
12.08.1954;4.66
13.08.1954;4.42
14.08.1954;3.94
15.08.1954;4.18
16.08.1954;4.66
17.08.1954;4.42
18.08.1954;4.42
19.08.1954;4.42
20.08.1954;4.42
21.08.1954;4.18
22.08.1954;4.18
23.08.1954;3.94
24.08.1954;3.7
25.08.1954;3.56
26.08.1954;4.42
27.08.1954;4.66
28.08.1954;4.18
29.08.1954;3.94
30.08.1954;3.94
31.08.1954;3.94
1.09.1954;3.94
2.09.1954;3.7
3.09.1954;3.42
4.09.1954;3.14
5.09.1954;3
6.09.1954;3
7.09.1954;3.14
8.09.1954;4.18
9.09.1954;3.42
10.09.1954;3.14
11.09.1954;3.14
12.09.1954;2.86
13.09.1954;2.86
14.09.1954;3
15.09.1954;3
16.09.1954;3.94
17.09.1954;3
18.09.1954;2.86
19.09.1954;2.86
20.09.1954;2.86
21.09.1954;30.9
22.09.1954;39.2
23.09.1954;9.61
24.09.1954;6.49
25.09.1954;4.9
26.09.1954;4.66
27.09.1954;4.66
28.09.1954;4.66
29.09.1954;45.1
30.09.1954;16.4
1.10.1954;9.22
2.10.1954;5.86
3.10.1954;4.66
4.10.1954;6.1
5.10.1954;11.5
6.10.1954;11.5
7.10.1954;12
8.10.1954;9.22
9.10.1954;8.44
10.10.1954;8.05
11.10.1954;5.86
12.10.1954;5.62
13.10.1954;5.14
14.10.1954;4.9
15.10.1954;4.42
16.10.1954;4.18
17.10.1954;4.18
18.10.1954;4.18
19.10.1954;3.7
20.10.1954;3.42
21.10.1954;3.7
22.10.1954;4.18
23.10.1954;4.66
24.10.1954;3.94
25.10.1954;3.7
26.10.1954;33.7
27.10.1954;13
28.10.1954;8.44
29.10.1954;7.27
30.10.1954;6.1
31.10.1954;5.62
1.11.1954;5.14
2.11.1954;5.14
3.11.1954;4.66
4.11.1954;4.9
5.11.1954;4.9
6.11.1954;4.42
7.11.1954;4.18
8.11.1954;4.18
9.11.1954;4.18
10.11.1954;4.18
11.11.1954;51.2
12.11.1954;21.3
13.11.1954;13
14.11.1954;10
15.11.1954;7.66
16.11.1954;6.49
17.11.1954;6.1
18.11.1954;6.1
19.11.1954;5.62
20.11.1954;5.62
21.11.1954;5.14
22.11.1954;4.9
23.11.1954;4.66
24.11.1954;4.66
25.11.1954;4.42
26.11.1954;4.42
27.11.1954;4.42
28.11.1954;4.66
29.11.1954;4.9
30.11.1954;4.66
1.12.1954;4.66
2.12.1954;4.66
3.12.1954;5.62
4.12.1954;5.38
5.12.1954;4.9
6.12.1954;4.66
7.12.1954;4.18
8.12.1954;5.62
9.12.1954;5.14
10.12.1954;9.22
11.12.1954;58.9
12.12.1954;39.2
13.12.1954;28.4
14.12.1954;20.6
15.12.1954;15.7
16.12.1954;13
17.12.1954;10
18.12.1954;9.22
19.12.1954;8.44
20.12.1954;7.27
21.12.1954;7.27
22.12.1954;6.49
23.12.1954;5.86
24.12.1954;5.86
25.12.1954;5.62
